Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
50,200,200,3,48,76.0
50,200,200,3,52,74.0
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,63,68.5
50,200,200,3,55,72.5
50,200,200,3,59,70.5
50,200,200,3,70,65.0
50,200,200,3,55,72.5
50,200,200,3,46,77.0
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,43,78.5
50,200,200,3,44,78.0
50,200,200,3,55,72.5
50,200,200,3,61,69.5
50,200,200,3,51,74.5
50,200,200,3,50,75.0
50,200,200,3,61,69.5
50,200,200,3,56,72.0
50,200,200,3,47,76.5
50,200,200,3,56,72.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,48,76.0
50,200,200,3,51,74.5
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,57,71.5
50,200,200,3,53,73.5
50,200,200,3,59,70.5
50,200,200,3,59,70.5
50,200,200,3,69,65.5
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,53,73.5
50,200,200,3,53,73.5
50,200,200,3,61,69.5
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,49,75.5
50,200,200,3,64,68.0
50,200,200,3,54,73.0
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,57,71.5
50,200,200,3,62,69.0
50,200,200,3,50,75.0
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,53,73.5
50,200,200,3,63,68.5
50,200,200,3,65,67.5
50,200,200,3,58,71.0
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,62,69.0
50,200,200,3,68,66.0
50,200,200,3,60,70.0
50,200,200,3,53,73.5
50,200,200,3,64,68.0
50,200,200,3,54,73.0
50,200,200,3,57,71.5
50,200,200,3,66,67.0
50,200,200,3,51,74.5
50,200,200,3,68,66.0
50,200,200,3,48,76.0
50,200,200,3,53,73.5
50,200,200,3,47,76.5
50,200,200,3,60,70.0
50,200,200,3,69,65.5
50,200,200,3,62,69.0
50,200,200,3,57,71.5
50,200,200,3,50,75.0
50,200,200,3,58,71.0
50,200,200,3,58,71.0
50,200,200,3,69,65.5
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,48,76.0
50,200,200,3,65,67.5
50,200,200,3,61,69.5
50,200,200,3,59,70.5
50,200,200,3,51,74.5
50,200,200,3,58,71.0
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,53,73.5
50,200,200,3,44,78.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,48,76.0
50,200,200,3,65,67.5
50,200,200,3,55,72.5
50,200,200,3,61,69.5
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,48,76.0
50,200,200,3,49,75.5
50,200,200,3,59,70.5
50,200,200,3,60,70.0
50,200,200,3,52,74.0
50,200,200,3,61,69.5
50,200,200,3,51,74.5
50,200,200,3,53,73.5
50,200,200,3,62,69.0
50,200,200,3,60,70.0
50,200,200,3,55,72.5
50,200,200,3,54,73.0
50,200,200,3,62,69.0
50,200,200,3,69,65.5
50,200,200,3,54,73.0
50,200,200,3,61,69.5
50,200,200,3,51,74.5
50,200,200,3,48,76.0
50,200,200,3,43,78.5
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,59,70.5
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,66,67.0
50,200,200,3,50,75.0
50,200,200,3,54,73.0
50,200,200,3,45,77.5
50,200,200,3,49,75.5
50,200,200,3,51,74.5
50,200,200,3,59,70.5
50,200,200,3,50,75.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,59,70.5
50,200,200,3,51,74.5
50,200,200,3,65,67.5
50,200,200,3,67,66.5
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,54,73.0
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,56,72.0
50,200,200,3,57,71.5
50,200,200,3,53,73.5
50,200,200,3,44,78.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,58,71.0
50,200,200,3,52,74.0
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,50,75.0
50,200,200,3,66,67.0
50,200,200,3,50,75.0
50,200,200,3,55,72.5
50,200,200,3,61,69.5
50,200,200,3,57,71.5
50,200,200,3,60,70.0
50,200,200,3,65,67.5
50,200,200,3,46,77.0
50,200,200,3,61,69.5
50,200,200,3,52,74.0
50,200,200,3,51,74.5
50,200,200,3,50,75.0
50,200,200,3,58,71.0
50,200,200,3,51,74.5
50,200,200,3,57,71.5
50,200,200,3,52,74.0
50,200,200,3,58,71.0
50,200,200,3,45,77.5
50,200,200,3,52,74.0
50,200,200,3,57,71.5
50,200,200,3,62,69.0
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,62,69.0
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,52,74.0
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,50,75.0
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,66,67.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,50,75.0
50,200,200,3,48,76.0
50,200,200,3,48,76.0
50,200,200,3,55,72.5
50,200,200,3,63,68.5
50,200,200,3,60,70.0
50,200,200,3,51,74.5
50,200,200,3,62,69.0
50,200,200,3,64,68.0
50,200,200,3,65,67.5
50,200,200,3,58,71.0
50,200,200,3,58,71.0
50,200,200,3,62,69.0
50,200,200,3,58,71.0
50,200,200,3,63,68.5
50,200,200,3,66,67.0
50,200,200,3,49,75.5
50,200,200,3,61,69.5
50,200,200,3,54,73.0
50,200,200,3,59,70.5
50,200,200,3,60,70.0
50,200,200,3,58,71.0
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,45,77.5
50,200,200,3,55,72.5
50,200,200,3,64,68.0
50,200,200,3,55,72.5
50,200,200,3,66,67.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,59,70.5
50,200,200,3,47,76.5
50,200,200,3,51,74.5
50,200,200,3,66,67.0
50,200,200,3,71,64.5
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,48,76.0
50,200,200,3,52,74.0
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,48,76.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,54,73.0
50,200,200,3,67,66.5
50,200,200,3,61,69.5
50,200,200,3,46,77.0
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,60,70.0
50,200,200,3,52,74.0
50,200,200,3,51,74.5
50,200,200,3,62,69.0
50,200,200,3,43,78.5
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,44,78.0
50,200,200,3,61,69.5
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,62,69.0
50,200,200,3,55,72.5
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,63,68.5
50,200,200,3,50,75.0
50,200,200,3,62,69.0
50,200,200,3,55,72.5
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,60,70.0
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,46,77.0
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,50,75.0
50,200,200,3,60,70.0
50,200,200,3,57,71.5
50,200,200,3,59,70.5
50,200,200,3,50,75.0
50,200,200,3,47,76.5
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,48,76.0
50,200,200,3,51,74.5
50,200,200,3,67,66.5
50,200,200,3,56,72.0
50,200,200,3,60,70.0
50,200,200,3,62,69.0
50,200,200,3,51,74.5
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,61,69.5
50,200,200,3,49,75.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,59,70.5
50,200,200,3,50,75.0
50,200,200,3,46,77.0
50,200,200,3,68,66.0
50,200,200,3,62,69.0
50,200,200,3,51,74.5
50,200,200,3,58,71.0
50,200,200,3,60,70.0
50,200,200,3,57,71.5
50,200,200,3,58,71.0
50,200,200,3,48,76.0
50,200,200,3,47,76.5
50,200,200,3,49,75.5
50,200,200,3,63,68.5
50,200,200,3,55,72.5
50,200,200,3,54,73.0
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,47,76.5
50,200,200,3,52,74.0
50,200,200,3,63,68.5
50,200,200,3,59,70.5
50,200,200,3,57,71.5
50,200,200,3,63,68.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,60,70.0
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,48,76.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,63,68.5
50,200,200,3,53,73.5
50,200,200,3,60,70.0
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,50,75.0
50,200,200,3,51,74.5
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,59,70.5
50,200,200,3,53,73.5
50,200,200,3,57,71.5
50,200,200,3,44,78.0
50,200,200,3,51,74.5
50,200,200,3,40,80.0
50,200,200,3,59,70.5
50,200,200,3,56,72.0
50,200,200,3,63,68.5
50,200,200,3,56,72.0
50,200,200,3,57,71.5
50,200,200,3,58,71.0
50,200,200,3,52,74.0
50,200,200,3,52,74.0
50,200,200,3,60,70.0
50,200,200,3,56,72.0
50,200,200,3,54,73.0
50,200,200,3,58,71.0
50,200,200,3,53,73.5
50,200,200,3,59,70.5
50,200,200,3,62,69.0
50,200,200,3,60,70.0
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,64,68.0
50,200,200,3,53,73.5
50,200,200,3,55,72.5
50,200,200,3,59,70.5
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,62,69.0
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,53,73.5
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,45,77.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,48,76.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,51,74.5
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,63,68.5
50,200,200,3,60,70.0
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,61,69.5
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,59,70.5
50,200,200,3,54,73.0
50,200,200,3,61,69.5
50,200,200,3,59,70.5
50,200,200,3,63,68.5
50,200,200,3,62,69.0
50,200,200,3,55,72.5
50,200,200,3,52,74.0
50,200,200,3,52,74.0
50,200,200,3,48,76.0
50,200,200,3,61,69.5
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,47,76.5
50,200,200,3,56,72.0
50,200,200,3,61,69.5
50,200,200,3,56,72.0
50,200,200,3,54,73.0
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,63,68.5
50,200,200,3,66,67.0
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,64,68.0
50,200,200,3,54,73.0
50,200,200,3,55,72.5
50,200,200,3,63,68.5
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,58,71.0
50,200,200,3,57,71.5
50,200,200,3,61,69.5
50,200,200,3,52,74.0
50,200,200,3,64,68.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,60,70.0
50,200,200,3,58,71.0
50,200,200,3,63,68.5
50,200,200,3,63,68.5
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,55,72.5
50,200,200,3,61,69.5
50,200,200,3,59,70.5
50,200,200,3,50,75.0
50,200,200,3,53,73.5
50,200,200,3,50,75.0
50,200,200,3,52,74.0
50,200,200,3,61,69.5
50,200,200,3,46,77.0
50,200,200,3,52,74.0
50,200,200,3,45,77.5
50,200,200,3,50,75.0
50,200,200,3,60,70.0
50,200,200,3,58,71.0
50,200,200,3,64,68.0
50,200,200,3,64,68.0
50,200,200,3,61,69.5
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,69,65.5
50,200,200,3,45,77.5
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,47,76.5
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,50,75.0
50,200,200,3,56,72.0
50,200,200,3,67,66.5
50,200,200,3,48,76.0
50,200,200,3,54,73.0
50,200,200,3,54,73.0
50,200,200,3,51,74.5
50,200,200,3,57,71.5
50,200,200,3,59,70.5
50,200,200,3,58,71.0
50,200,200,3,54,73.0
50,200,200,3,48,76.0
50,200,200,3,64,68.0
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,50,75.0
50,200,200,3,64,68.0
50,200,200,3,47,76.5
50,200,200,3,58,71.0
50,200,200,3,49,75.5
50,200,200,3,54,73.0
50,200,200,3,47,76.5
50,200,200,3,56,72.0
50,200,200,3,65,67.5
50,200,200,3,61,69.5
50,200,200,3,55,72.5
50,200,200,3,63,68.5
50,200,200,3,53,73.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,60,70.0
50,200,200,3,49,75.5
50,200,200,3,53,73.5
50,200,200,3,50,75.0
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,47,76.5
50,200,200,3,51,74.5
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,61,69.5
50,200,200,3,61,69.5
50,200,200,3,50,75.0
50,200,200,3,63,68.5
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,57,71.5
50,200,200,3,45,77.5
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,57,71.5
50,200,200,3,55,72.5
50,200,200,3,49,75.5
50,200,200,3,57,71.5
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,62,69.0
50,200,200,3,55,72.5
50,200,200,3,57,71.5
50,200,200,3,60,70.0
50,200,200,3,55,72.5
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,57,71.5
50,200,200,3,62,69.0
50,200,200,3,51,74.5
50,200,200,3,56,72.0
50,200,200,3,51,74.5
50,200,200,3,62,69.0
50,200,200,3,56,72.0
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,61,69.5
50,200,200,3,49,75.5
50,200,200,3,51,74.5
50,200,200,3,59,70.5
50,200,200,3,61,69.5
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,52,74.0
50,200,200,3,53,73.5
50,200,200,3,44,78.0
50,200,200,3,64,68.0
50,200,200,3,54,73.0
50,200,200,3,51,74.5
50,200,200,3,64,68.0
50,200,200,3,47,76.5
50,200,200,3,49,75.5
50,200,200,3,46,77.0
50,200,200,3,61,69.5
50,200,200,3,57,71.5
50,200,200,3,50,75.0
50,200,200,3,52,74.0
50,200,200,3,49,75.5
50,200,200,3,59,70.5
50,200,200,3,61,69.5
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,62,69.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,42,79.0
50,200,200,3,45,77.5
50,200,200,3,60,70.0
50,200,200,3,53,73.5
50,200,200,3,57,71.5
50,200,200,3,53,73.5
50,200,200,3,69,65.5
50,200,200,3,50,75.0
50,200,200,3,57,71.5
50,200,200,3,62,69.0
50,200,200,3,46,77.0
50,200,200,3,54,73.0
50,200,200,3,59,70.5
50,200,200,3,49,75.5
50,200,200,3,61,69.5
50,200,200,3,60,70.0
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,53,73.5
50,200,200,3,59,70.5
50,200,200,3,49,75.5
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,53,73.5
50,200,200,3,62,69.0
50,200,200,3,66,67.0
50,200,200,3,52,74.0
50,200,200,3,64,68.0
50,200,200,3,49,75.5
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,50,75.0
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,60,70.0
50,200,200,3,69,65.5
50,200,200,3,51,74.5
50,200,200,3,57,71.5
50,200,200,3,51,74.5
50,200,200,3,64,68.0
50,200,200,3,67,66.5
50,200,200,3,53,73.5
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,69,65.5
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,61,69.5
50,200,200,3,57,71.5
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,60,70.0
50,200,200,3,50,75.0
50,200,200,3,55,72.5
50,200,200,3,54,73.0
50,200,200,3,58,71.0
50,200,200,3,62,69.0
50,200,200,3,57,71.5
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,47,76.5
50,200,200,3,49,75.5
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,58,71.0
50,200,200,3,68,66.0
50,200,200,3,47,76.5
50,200,200,3,52,74.0
50,200,200,3,58,71.0
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,51,74.5
50,200,200,3,52,74.0
50,200,200,3,42,79.0
50,200,200,3,50,75.0
50,200,200,3,46,77.0
50,200,200,3,50,75.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,64,68.0
50,200,200,3,61,69.5
50,200,200,3,51,74.5
50,200,200,3,60,70.0
50,200,200,3,59,70.5
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,62,69.0
50,200,200,3,54,73.0
50,200,200,3,63,68.5
50,200,200,3,58,71.0
50,200,200,3,49,75.5
50,200,200,3,53,73.5
50,200,200,3,49,75.5
50,200,200,3,53,73.5
50,200,200,3,59,70.5
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,63,68.5
50,200,200,3,59,70.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,64,68.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,66,67.0
50,200,200,3,58,71.0
50,200,200,3,55,72.5
50,200,200,3,56,72.0
50,200,200,3,60,70.0
50,200,200,3,61,69.5
50,200,200,3,55,72.5
50,200,200,3,55,72.5
50,200,200,3,59,70.5
50,200,200,3,67,66.5
50,200,200,3,59,70.5
50,200,200,3,57,71.5
50,200,200,3,54,73.0
50,200,200,3,60,70.0
50,200,200,3,56,72.0
50,200,200,3,50,75.0
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,54,73.0
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,50,75.0
50,200,200,3,50,75.0
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,49,75.5
50,200,200,3,63,68.5
50,200,200,3,60,70.0
50,200,200,3,60,70.0
50,200,200,3,55,72.5
50,200,200,3,46,77.0
50,200,200,3,62,69.0
50,200,200,3,54,73.0
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,52,74.0
50,200,200,3,59,70.5
50,200,200,3,57,71.5
50,200,200,3,52,74.0
50,200,200,3,59,70.5
50,200,200,3,54,73.0
50,200,200,3,58,71.0
50,200,200,3,45,77.5
50,200,200,3,67,66.5
50,200,200,3,58,71.0
50,200,200,3,51,74.5
50,200,200,3,55,72.5
50,200,200,3,62,69.0
50,200,200,3,57,71.5
50,200,200,3,57,71.5
50,200,200,3,47,76.5
50,200,200,3,52,74.0
50,200,200,3,50,75.0
50,200,200,3,49,75.5
50,200,200,3,60,70.0
50,200,200,3,48,76.0
50,200,200,3,62,69.0
50,200,200,3,52,74.0
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,53,73.5
50,200,200,3,60,70.0
50,200,200,3,63,68.5
50,200,200,3,50,75.0
50,200,200,3,65,67.5
50,200,200,3,50,75.0
50,200,200,3,54,73.0
50,200,200,3,49,75.5
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,58,71.0
50,200,200,3,59,70.5
50,200,200,3,58,71.0
50,200,200,3,50,75.0
50,200,200,3,49,75.5
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,46,77.0
50,200,200,3,61,69.5
50,200,200,3,54,73.0
50,200,200,3,56,72.0
50,200,200,3,57,71.5
50,200,200,3,47,76.5
50,200,200,3,57,71.5
50,200,200,3,61,69.5
50,200,200,3,62,69.0
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,56,72.0
50,200,200,3,64,68.0
50,200,200,3,53,73.5
50,200,200,3,51,74.5
50,200,200,3,57,71.5
50,200,200,3,58,71.0
50,200,200,3,55,72.5
50,200,200,3,51,74.5
50,200,200,3,58,71.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,56,72.0
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,51,74.5
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,50,75.0
50,200,200,3,56,72.0
50,200,200,3,64,68.0
50,200,200,3,59,70.5
50,200,200,3,64,68.0
50,200,200,3,61,69.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,56,72.0
50,200,200,3,52,74.0
50,200,200,3,69,65.5
50,200,200,3,60,70.0
50,200,200,3,47,76.5
50,200,200,3,62,69.0
50,200,200,3,59,70.5
50,200,200,3,54,73.0
50,200,200,3,52,74.0
50,200,200,3,55,72.5
50,200,200,3,60,70.0
50,200,200,3,60,70.0
50,200,200,3,57,71.5
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,59,70.5
50,200,200,3,55,72.5
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,55,72.5
50,200,200,3,58,71.0
50,200,200,3,56,72.0
50,200,200,3,58,71.0
50,200,200,3,58,71.0
50,200,200,3,54,73.0
50,200,200,3,53,73.5
50,200,200,3,52,74.0
50,200,200,3,54,73.0
50,200,200,3,62,69.0
50,200,200,3,53,73.5
50,200,200,3,60,70.0
50,200,200,3,51,74.5
50,200,200,3,53,73.5
50,200,200,3,49,75.5
50,200,200,3,67,66.5
