Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
45,180,220,5,20,88.88888888888889
45,180,220,5,18,90.0
45,180,220,5,17,90.55555555555556
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,28,84.44444444444444
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,23,87.22222222222223
45,180,220,5,23,87.22222222222223
45,180,220,5,19,89.44444444444444
45,180,220,5,17,90.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,26,85.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,14,92.22222222222223
45,180,220,5,18,90.0
45,180,220,5,21,88.33333333333334
45,180,220,5,17,90.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,19,89.44444444444444
45,180,220,5,19,89.44444444444444
45,180,220,5,20,88.88888888888889
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,24,86.66666666666667
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,18,90.0
45,180,220,5,23,87.22222222222223
45,180,220,5,24,86.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,14,92.22222222222223
45,180,220,5,21,88.33333333333334
45,180,220,5,19,89.44444444444444
45,180,220,5,19,89.44444444444444
45,180,220,5,25,86.11111111111111
45,180,220,5,26,85.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,22,87.77777777777779
45,180,220,5,23,87.22222222222223
45,180,220,5,16,91.11111111111111
45,180,220,5,22,87.77777777777779
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,26,85.55555555555556
45,180,220,5,17,90.55555555555556
45,180,220,5,18,90.0
45,180,220,5,16,91.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,12,93.33333333333334
45,180,220,5,18,90.0
45,180,220,5,25,86.11111111111111
45,180,220,5,15,91.66666666666667
45,180,220,5,27,85.0
45,180,220,5,20,88.88888888888889
45,180,220,5,20,88.88888888888889
45,180,220,5,15,91.66666666666667
45,180,220,5,19,89.44444444444444
45,180,220,5,20,88.88888888888889
45,180,220,5,18,90.0
45,180,220,5,25,86.11111111111111
45,180,220,5,21,88.33333333333334
45,180,220,5,19,89.44444444444444
45,180,220,5,28,84.44444444444444
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,25,86.11111111111111
45,180,220,5,22,87.77777777777779
45,180,220,5,23,87.22222222222223
45,180,220,5,26,85.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,24,86.66666666666667
45,180,220,5,23,87.22222222222223
45,180,220,5,19,89.44444444444444
45,180,220,5,17,90.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,29,83.88888888888889
45,180,220,5,18,90.0
45,180,220,5,20,88.88888888888889
45,180,220,5,27,85.0
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,16,91.11111111111111
45,180,220,5,16,91.11111111111111
45,180,220,5,19,89.44444444444444
45,180,220,5,19,89.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,18,90.0
45,180,220,5,21,88.33333333333334
45,180,220,5,18,90.0
45,180,220,5,22,87.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,29,83.88888888888889
45,180,220,5,18,90.0
45,180,220,5,17,90.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,11,93.8888888888889
45,180,220,5,20,88.88888888888889
45,180,220,5,26,85.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,26,85.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,27,85.0
45,180,220,5,20,88.88888888888889
45,180,220,5,18,90.0
45,180,220,5,26,85.55555555555556
45,180,220,5,26,85.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,16,91.11111111111111
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,23,87.22222222222223
45,180,220,5,17,90.55555555555556
45,180,220,5,25,86.11111111111111
45,180,220,5,13,92.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,25,86.11111111111111
45,180,220,5,22,87.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,15,91.66666666666667
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,25,86.11111111111111
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,27,85.0
45,180,220,5,26,85.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,16,91.11111111111111
45,180,220,5,27,85.0
45,180,220,5,17,90.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,17,90.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,25,86.11111111111111
45,180,220,5,25,86.11111111111111
45,180,220,5,24,86.66666666666667
45,180,220,5,26,85.55555555555556
45,180,220,5,18,90.0
45,180,220,5,31,82.77777777777779
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,17,90.55555555555556
45,180,220,5,27,85.0
45,180,220,5,18,90.0
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,27,85.0
45,180,220,5,12,93.33333333333334
45,180,220,5,24,86.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,18,90.0
45,180,220,5,14,92.22222222222223
45,180,220,5,18,90.0
45,180,220,5,23,87.22222222222223
45,180,220,5,14,92.22222222222223
45,180,220,5,23,87.22222222222223
45,180,220,5,21,88.33333333333334
45,180,220,5,12,93.33333333333334
45,180,220,5,26,85.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,22,87.77777777777779
45,180,220,5,18,90.0
45,180,220,5,24,86.66666666666667
45,180,220,5,22,87.77777777777779
45,180,220,5,16,91.11111111111111
45,180,220,5,17,90.55555555555556
45,180,220,5,14,92.22222222222223
45,180,220,5,27,85.0
45,180,220,5,17,90.55555555555556
45,180,220,5,17,90.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,24,86.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,13,92.77777777777779
45,180,220,5,18,90.0
45,180,220,5,27,85.0
45,180,220,5,26,85.55555555555556
45,180,220,5,18,90.0
45,180,220,5,17,90.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,17,90.55555555555556
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,20,88.88888888888889
45,180,220,5,15,91.66666666666667
45,180,220,5,19,89.44444444444444
45,180,220,5,15,91.66666666666667
45,180,220,5,23,87.22222222222223
45,180,220,5,21,88.33333333333334
45,180,220,5,25,86.11111111111111
45,180,220,5,24,86.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,15,91.66666666666667
45,180,220,5,23,87.22222222222223
45,180,220,5,19,89.44444444444444
45,180,220,5,18,90.0
45,180,220,5,15,91.66666666666667
45,180,220,5,25,86.11111111111111
45,180,220,5,19,89.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,23,87.22222222222223
45,180,220,5,16,91.11111111111111
45,180,220,5,24,86.66666666666667
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,17,90.55555555555556
45,180,220,5,18,90.0
45,180,220,5,16,91.11111111111111
45,180,220,5,19,89.44444444444444
45,180,220,5,23,87.22222222222223
45,180,220,5,16,91.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,16,91.11111111111111
45,180,220,5,16,91.11111111111111
45,180,220,5,17,90.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,20,88.88888888888889
45,180,220,5,16,91.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,15,91.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,18,90.0
45,180,220,5,31,82.77777777777779
45,180,220,5,16,91.11111111111111
45,180,220,5,19,89.44444444444444
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,23,87.22222222222223
45,180,220,5,22,87.77777777777779
45,180,220,5,16,91.11111111111111
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,24,86.66666666666667
45,180,220,5,19,89.44444444444444
45,180,220,5,16,91.11111111111111
45,180,220,5,21,88.33333333333334
45,180,220,5,17,90.55555555555556
45,180,220,5,26,85.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,18,90.0
45,180,220,5,25,86.11111111111111
45,180,220,5,24,86.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,26,85.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,24,86.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,16,91.11111111111111
45,180,220,5,25,86.11111111111111
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,16,91.11111111111111
45,180,220,5,22,87.77777777777779
45,180,220,5,17,90.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,20,88.88888888888889
45,180,220,5,25,86.11111111111111
45,180,220,5,23,87.22222222222223
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,23,87.22222222222223
45,180,220,5,24,86.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,19,89.44444444444444
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,26,85.55555555555556
45,180,220,5,15,91.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,33,81.66666666666667
45,180,220,5,28,84.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,18,90.0
45,180,220,5,22,87.77777777777779
45,180,220,5,23,87.22222222222223
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,20,88.88888888888889
45,180,220,5,22,87.77777777777779
45,180,220,5,23,87.22222222222223
45,180,220,5,17,90.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,26,85.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,25,86.11111111111111
45,180,220,5,17,90.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,16,91.11111111111111
45,180,220,5,25,86.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,26,85.55555555555556
45,180,220,5,24,86.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,16,91.11111111111111
45,180,220,5,23,87.22222222222223
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,20,88.88888888888889
45,180,220,5,25,86.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,27,85.0
45,180,220,5,19,89.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,15,91.66666666666667
45,180,220,5,24,86.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,23,87.22222222222223
45,180,220,5,28,84.44444444444444
45,180,220,5,16,91.11111111111111
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,27,85.0
45,180,220,5,21,88.33333333333334
45,180,220,5,18,90.0
45,180,220,5,15,91.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,24,86.66666666666667
45,180,220,5,20,88.88888888888889
45,180,220,5,24,86.66666666666667
45,180,220,5,14,92.22222222222223
45,180,220,5,18,90.0
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,14,92.22222222222223
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,26,85.55555555555556
45,180,220,5,21,88.33333333333334
45,180,220,5,22,87.77777777777779
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,24,86.66666666666667
45,180,220,5,17,90.55555555555556
45,180,220,5,23,87.22222222222223
45,180,220,5,28,84.44444444444444
45,180,220,5,26,85.55555555555556
45,180,220,5,17,90.55555555555556
45,180,220,5,23,87.22222222222223
45,180,220,5,17,90.55555555555556
45,180,220,5,15,91.66666666666667
45,180,220,5,20,88.88888888888889
45,180,220,5,25,86.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,22,87.77777777777779
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,22,87.77777777777779
45,180,220,5,18,90.0
45,180,220,5,19,89.44444444444444
45,180,220,5,23,87.22222222222223
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,14,92.22222222222223
45,180,220,5,17,90.55555555555556
45,180,220,5,25,86.11111111111111
45,180,220,5,23,87.22222222222223
45,180,220,5,23,87.22222222222223
45,180,220,5,18,90.0
45,180,220,5,18,90.0
45,180,220,5,22,87.77777777777779
45,180,220,5,17,90.55555555555556
45,180,220,5,13,92.77777777777779
45,180,220,5,22,87.77777777777779
45,180,220,5,25,86.11111111111111
45,180,220,5,21,88.33333333333334
45,180,220,5,19,89.44444444444444
45,180,220,5,17,90.55555555555556
45,180,220,5,28,84.44444444444444
45,180,220,5,23,87.22222222222223
45,180,220,5,17,90.55555555555556
45,180,220,5,19,89.44444444444444
45,180,220,5,15,91.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,11,93.8888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,19,89.44444444444444
45,180,220,5,22,87.77777777777779
45,180,220,5,20,88.88888888888889
45,180,220,5,14,92.22222222222223
45,180,220,5,22,87.77777777777779
45,180,220,5,26,85.55555555555556
45,180,220,5,15,91.66666666666667
45,180,220,5,21,88.33333333333334
45,180,220,5,21,88.33333333333334
45,180,220,5,19,89.44444444444444
45,180,220,5,18,90.0
45,180,220,5,19,89.44444444444444
45,180,220,5,21,88.33333333333334
45,180,220,5,20,88.88888888888889
45,180,220,5,17,90.55555555555556
45,180,220,5,20,88.88888888888889
45,180,220,5,18,90.0
45,180,220,5,19,89.44444444444444
45,180,220,5,23,87.22222222222223
45,180,220,5,22,87.77777777777779
45,180,220,5,15,91.66666666666667
45,180,220,5,27,85.0
45,180,220,5,19,89.44444444444444
45,180,220,5,18,90.0
45,180,220,5,25,86.11111111111111
45,180,220,5,20,88.88888888888889
45,180,220,5,20,88.88888888888889
45,180,220,5,23,87.22222222222223
45,180,220,5,22,87.77777777777779
45,180,220,5,24,86.66666666666667
45,180,220,5,23,87.22222222222223
45,180,220,5,17,90.55555555555556
