Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
35,140,260,3,11,92.14285714285714
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,19,86.42857142857143
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,20,85.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,21,85.0
35,140,260,3,18,87.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,9,93.57142857142857
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,20,85.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,16,88.57142857142857
35,140,260,3,9,93.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,10,92.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,13,90.71428571428572
35,140,260,3,8,94.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,23,83.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,10,92.85714285714286
35,140,260,3,20,85.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,19,86.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,11,92.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,11,92.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,16,88.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,22,84.28571428571429
35,140,260,3,10,92.85714285714286
35,140,260,3,14,90.0
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,16,88.57142857142857
35,140,260,3,19,86.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,14,90.0
35,140,260,3,18,87.14285714285714
35,140,260,3,10,92.85714285714286
35,140,260,3,19,86.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,11,92.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,19,86.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,21,85.0
35,140,260,3,20,85.71428571428572
35,140,260,3,14,90.0
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,7,95.0
35,140,260,3,12,91.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,19,86.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,10,92.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,10,92.85714285714286
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,12,91.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,21,85.0
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,18,87.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,17,87.85714285714286
35,140,260,3,16,88.57142857142857
35,140,260,3,9,93.57142857142857
35,140,260,3,22,84.28571428571429
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,19,86.42857142857143
35,140,260,3,11,92.14285714285714
35,140,260,3,19,86.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,11,92.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,17,87.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,11,92.14285714285714
35,140,260,3,19,86.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,25,82.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,23,83.57142857142857
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,22,84.28571428571429
35,140,260,3,20,85.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,22,84.28571428571429
35,140,260,3,18,87.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,20,85.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,20,85.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,22,84.28571428571429
35,140,260,3,13,90.71428571428572
35,140,260,3,12,91.42857142857143
35,140,260,3,19,86.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,11,92.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,22,84.28571428571429
35,140,260,3,15,89.28571428571429
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,17,87.85714285714286
35,140,260,3,12,91.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,9,93.57142857142857
35,140,260,3,20,85.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,21,85.0
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,21,85.0
35,140,260,3,20,85.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,21,85.0
35,140,260,3,18,87.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,11,92.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,22,84.28571428571429
35,140,260,3,18,87.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,10,92.85714285714286
35,140,260,3,10,92.85714285714286
35,140,260,3,12,91.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,23,83.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,15,89.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,19,86.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,11,92.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,19,86.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,10,92.85714285714286
35,140,260,3,28,80.0
35,140,260,3,18,87.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,15,89.28571428571429
35,140,260,3,11,92.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,11,92.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,18,87.14285714285714
35,140,260,3,20,85.71428571428572
35,140,260,3,14,90.0
35,140,260,3,21,85.0
35,140,260,3,14,90.0
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,22,84.28571428571429
35,140,260,3,16,88.57142857142857
35,140,260,3,20,85.71428571428572
35,140,260,3,14,90.0
35,140,260,3,11,92.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,17,87.85714285714286
35,140,260,3,18,87.14285714285714
35,140,260,3,20,85.71428571428572
35,140,260,3,14,90.0
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,18,87.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,17,87.85714285714286
35,140,260,3,11,92.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,14,90.0
35,140,260,3,15,89.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,11,92.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,15,89.28571428571429
35,140,260,3,23,83.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,13,90.71428571428572
35,140,260,3,10,92.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,17,87.85714285714286
35,140,260,3,18,87.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,20,85.71428571428572
35,140,260,3,14,90.0
35,140,260,3,20,85.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,18,87.14285714285714
35,140,260,3,23,83.57142857142857
35,140,260,3,10,92.85714285714286
35,140,260,3,27,80.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,25,82.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,17,87.85714285714286
35,140,260,3,11,92.14285714285714
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,20,85.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,12,91.42857142857143
35,140,260,3,19,86.42857142857143
35,140,260,3,17,87.85714285714286
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,14,90.0
35,140,260,3,15,89.28571428571429
35,140,260,3,15,89.28571428571429
35,140,260,3,18,87.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,19,86.42857142857143
35,140,260,3,12,91.42857142857143
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,18,87.14285714285714
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,9,93.57142857142857
35,140,260,3,14,90.0
35,140,260,3,18,87.14285714285714
35,140,260,3,18,87.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,10,92.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,11,92.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,17,87.85714285714286
35,140,260,3,17,87.85714285714286
35,140,260,3,22,84.28571428571429
35,140,260,3,21,85.0
35,140,260,3,20,85.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,16,88.57142857142857
35,140,260,3,14,90.0
35,140,260,3,10,92.85714285714286
35,140,260,3,13,90.71428571428572
35,140,260,3,19,86.42857142857143
35,140,260,3,13,90.71428571428572
35,140,260,3,18,87.14285714285714
35,140,260,3,10,92.85714285714286
35,140,260,3,12,91.42857142857143
35,140,260,3,25,82.14285714285714
35,140,260,3,10,92.85714285714286
35,140,260,3,14,90.0
35,140,260,3,12,91.42857142857143
35,140,260,3,19,86.42857142857143
35,140,260,3,25,82.14285714285714
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
35,140,260,3,19,86.42857142857143
35,140,260,3,22,84.28571428571429
35,140,260,3,15,89.28571428571429
35,140,260,3,9,93.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,12,91.42857142857143
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,14,90.0
35,140,260,3,18,87.14285714285714
35,140,260,3,15,89.28571428571429
35,140,260,3,11,92.14285714285714
35,140,260,3,14,90.0
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,13,90.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,12,91.42857142857143
35,140,260,3,21,85.0
35,140,260,3,18,87.14285714285714
35,140,260,3,16,88.57142857142857
35,140,260,3,15,89.28571428571429
35,140,260,3,14,90.0
35,140,260,3,11,92.14285714285714
35,140,260,3,14,90.0
35,140,260,3,11,92.14285714285714
35,140,260,3,13,90.71428571428572
35,140,260,3,17,87.85714285714286
35,140,260,3,20,85.71428571428572
35,140,260,3,16,88.57142857142857
35,140,260,3,11,92.14285714285714
35,140,260,3,22,84.28571428571429
35,140,260,3,14,90.0
35,140,260,3,20,85.71428571428572
35,140,260,3,17,87.85714285714286
35,140,260,3,15,89.28571428571429
