Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
50,200,200,3,21,89.5
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,35,82.5
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,18,91.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,35,82.5
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,17,91.5
50,200,200,3,19,90.5
50,200,200,3,26,87.0
50,200,200,3,23,88.5
50,200,200,3,20,90.0
50,200,200,3,29,85.5
50,200,200,3,28,86.0
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,17,91.5
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,22,89.0
50,200,200,3,28,86.0
50,200,200,3,24,88.0
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,27,86.5
50,200,200,3,33,83.5
50,200,200,3,26,87.0
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,24,88.0
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,19,90.5
50,200,200,3,16,92.0
50,200,200,3,22,89.0
50,200,200,3,33,83.5
50,200,200,3,14,93.0
50,200,200,3,28,86.0
50,200,200,3,27,86.5
50,200,200,3,30,85.0
50,200,200,3,29,85.5
50,200,200,3,24,88.0
50,200,200,3,29,85.5
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,21,89.5
50,200,200,3,27,86.5
50,200,200,3,25,87.5
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,17,91.5
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,30,85.0
50,200,200,3,26,87.0
50,200,200,3,19,90.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,32,84.0
50,200,200,3,18,91.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,29,85.5
50,200,200,3,21,89.5
50,200,200,3,27,86.5
50,200,200,3,19,90.5
50,200,200,3,22,89.0
50,200,200,3,26,87.0
50,200,200,3,28,86.0
50,200,200,3,27,86.5
50,200,200,3,22,89.0
50,200,200,3,17,91.5
50,200,200,3,26,87.0
50,200,200,3,23,88.5
50,200,200,3,19,90.5
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,21,89.5
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,17,91.5
50,200,200,3,21,89.5
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,31,84.5
50,200,200,3,16,92.0
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,25,87.5
50,200,200,3,21,89.5
50,200,200,3,22,89.0
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,22,89.0
50,200,200,3,29,85.5
50,200,200,3,21,89.5
50,200,200,3,26,87.0
50,200,200,3,29,85.5
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,25,87.5
50,200,200,3,21,89.5
50,200,200,3,36,82.0
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,33,83.5
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,20,90.0
50,200,200,3,29,85.5
50,200,200,3,18,91.0
50,200,200,3,18,91.0
50,200,200,3,21,89.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,29,85.5
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,25,87.5
50,200,200,3,28,86.0
50,200,200,3,23,88.5
50,200,200,3,32,84.0
50,200,200,3,18,91.0
50,200,200,3,25,87.5
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,28,86.0
50,200,200,3,28,86.0
50,200,200,3,25,87.5
50,200,200,3,28,86.0
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,17,91.5
50,200,200,3,25,87.5
50,200,200,3,18,91.0
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,23,88.5
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,24,88.0
50,200,200,3,30,85.0
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,17,91.5
50,200,200,3,28,86.0
50,200,200,3,18,91.0
50,200,200,3,23,88.5
50,200,200,3,21,89.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,15,92.5
50,200,200,3,28,86.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,26,87.0
50,200,200,3,20,90.0
50,200,200,3,35,82.5
50,200,200,3,21,89.5
50,200,200,3,27,86.5
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,28,86.0
50,200,200,3,29,85.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,30,85.0
50,200,200,3,27,86.5
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,30,85.0
50,200,200,3,29,85.5
50,200,200,3,31,84.5
50,200,200,3,19,90.5
50,200,200,3,20,90.0
50,200,200,3,29,85.5
50,200,200,3,27,86.5
50,200,200,3,25,87.5
50,200,200,3,28,86.0
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,30,85.0
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,18,91.0
50,200,200,3,29,85.5
50,200,200,3,24,88.0
50,200,200,3,31,84.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,31,84.5
50,200,200,3,30,85.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,28,86.0
50,200,200,3,25,87.5
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,18,91.0
50,200,200,3,24,88.0
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,28,86.0
50,200,200,3,34,83.0
50,200,200,3,26,87.0
50,200,200,3,29,85.5
50,200,200,3,23,88.5
50,200,200,3,18,91.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,30,85.0
50,200,200,3,21,89.5
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,18,91.0
50,200,200,3,34,83.0
50,200,200,3,16,92.0
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,28,86.0
50,200,200,3,18,91.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,18,91.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,13,93.5
50,200,200,3,30,85.0
50,200,200,3,14,93.0
50,200,200,3,29,85.5
50,200,200,3,28,86.0
50,200,200,3,25,87.5
50,200,200,3,29,85.5
50,200,200,3,24,88.0
50,200,200,3,28,86.0
50,200,200,3,27,86.5
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,30,85.0
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,19,90.5
50,200,200,3,19,90.5
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,20,90.0
50,200,200,3,16,92.0
50,200,200,3,23,88.5
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,18,91.0
50,200,200,3,33,83.5
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,32,84.0
50,200,200,3,17,91.5
50,200,200,3,19,90.5
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,24,88.0
50,200,200,3,30,85.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,19,90.5
50,200,200,3,20,90.0
50,200,200,3,30,85.0
50,200,200,3,17,91.5
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,17,91.5
50,200,200,3,23,88.5
50,200,200,3,18,91.0
50,200,200,3,20,90.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,18,91.0
50,200,200,3,23,88.5
50,200,200,3,17,91.5
50,200,200,3,24,88.0
50,200,200,3,29,85.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,28,86.0
50,200,200,3,23,88.5
50,200,200,3,34,83.0
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,24,88.0
50,200,200,3,24,88.0
50,200,200,3,20,90.0
50,200,200,3,26,87.0
50,200,200,3,15,92.5
50,200,200,3,20,90.0
50,200,200,3,25,87.5
50,200,200,3,28,86.0
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,28,86.0
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,19,90.5
50,200,200,3,19,90.5
50,200,200,3,26,87.0
50,200,200,3,19,90.5
50,200,200,3,27,86.5
50,200,200,3,17,91.5
50,200,200,3,15,92.5
50,200,200,3,15,92.5
50,200,200,3,26,87.0
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,32,84.0
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,20,90.0
50,200,200,3,18,91.0
50,200,200,3,22,89.0
50,200,200,3,18,91.0
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,18,91.0
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,28,86.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,28,86.0
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,30,85.0
50,200,200,3,28,86.0
50,200,200,3,20,90.0
50,200,200,3,18,91.0
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,22,89.0
50,200,200,3,28,86.0
50,200,200,3,24,88.0
50,200,200,3,18,91.0
50,200,200,3,22,89.0
50,200,200,3,17,91.5
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,29,85.5
50,200,200,3,25,87.5
50,200,200,3,17,91.5
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,24,88.0
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,30,85.0
50,200,200,3,19,90.5
50,200,200,3,19,90.5
50,200,200,3,16,92.0
50,200,200,3,28,86.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,15,92.5
50,200,200,3,25,87.5
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,27,86.5
50,200,200,3,28,86.0
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,25,87.5
50,200,200,3,21,89.5
50,200,200,3,18,91.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,26,87.0
50,200,200,3,26,87.0
50,200,200,3,23,88.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,29,85.5
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,22,89.0
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,27,86.5
50,200,200,3,31,84.5
50,200,200,3,33,83.5
50,200,200,3,30,85.0
50,200,200,3,29,85.5
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,18,91.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,20,90.0
50,200,200,3,21,89.5
50,200,200,3,18,91.0
50,200,200,3,19,90.5
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,16,92.0
50,200,200,3,27,86.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,31,84.5
50,200,200,3,19,90.5
50,200,200,3,27,86.5
50,200,200,3,20,90.0
50,200,200,3,23,88.5
50,200,200,3,24,88.0
50,200,200,3,28,86.0
50,200,200,3,23,88.5
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,32,84.0
50,200,200,3,24,88.0
50,200,200,3,29,85.5
50,200,200,3,23,88.5
50,200,200,3,25,87.5
50,200,200,3,17,91.5
50,200,200,3,26,87.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,34,83.0
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,17,91.5
50,200,200,3,28,86.0
50,200,200,3,24,88.0
50,200,200,3,30,85.0
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,10,95.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,13,93.5
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,17,91.5
50,200,200,3,28,86.0
50,200,200,3,30,85.0
50,200,200,3,20,90.0
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,28,86.0
50,200,200,3,26,87.0
50,200,200,3,17,91.5
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,17,91.5
50,200,200,3,23,88.5
50,200,200,3,8,96.0
50,200,200,3,25,87.5
50,200,200,3,29,85.5
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,18,91.0
50,200,200,3,26,87.0
50,200,200,3,27,86.5
50,200,200,3,23,88.5
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,17,91.5
50,200,200,3,33,83.5
50,200,200,3,17,91.5
50,200,200,3,25,87.5
50,200,200,3,17,91.5
50,200,200,3,26,87.0
50,200,200,3,27,86.5
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,30,85.0
50,200,200,3,29,85.5
50,200,200,3,20,90.0
50,200,200,3,29,85.5
50,200,200,3,18,91.0
50,200,200,3,30,85.0
50,200,200,3,23,88.5
50,200,200,3,29,85.5
50,200,200,3,24,88.0
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,25,87.5
50,200,200,3,29,85.5
50,200,200,3,26,87.0
50,200,200,3,33,83.5
50,200,200,3,20,90.0
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,28,86.0
50,200,200,3,22,89.0
50,200,200,3,27,86.5
50,200,200,3,27,86.5
50,200,200,3,26,87.0
50,200,200,3,18,91.0
50,200,200,3,25,87.5
50,200,200,3,22,89.0
50,200,200,3,24,88.0
50,200,200,3,16,92.0
50,200,200,3,26,87.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,19,90.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,27,86.5
50,200,200,3,38,81.0
50,200,200,3,29,85.5
50,200,200,3,14,93.0
50,200,200,3,18,91.0
50,200,200,3,21,89.5
50,200,200,3,30,85.0
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,31,84.5
50,200,200,3,28,86.0
50,200,200,3,25,87.5
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,21,89.5
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,27,86.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,19,90.5
50,200,200,3,19,90.5
50,200,200,3,23,88.5
50,200,200,3,20,90.0
50,200,200,3,28,86.0
50,200,200,3,18,91.0
50,200,200,3,25,87.5
50,200,200,3,26,87.0
50,200,200,3,27,86.5
50,200,200,3,21,89.5
50,200,200,3,25,87.5
50,200,200,3,24,88.0
50,200,200,3,25,87.5
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,17,91.5
50,200,200,3,25,87.5
50,200,200,3,31,84.5
50,200,200,3,28,86.0
50,200,200,3,22,89.0
50,200,200,3,22,89.0
50,200,200,3,21,89.5
50,200,200,3,30,85.0
50,200,200,3,19,90.5
50,200,200,3,29,85.5
50,200,200,3,29,85.5
50,200,200,3,26,87.0
50,200,200,3,24,88.0
50,200,200,3,21,89.5
50,200,200,3,19,90.5
50,200,200,3,24,88.0
50,200,200,3,23,88.5
50,200,200,3,26,87.0
50,200,200,3,19,90.5
50,200,200,3,23,88.5
50,200,200,3,23,88.5
50,200,200,3,25,87.5
50,200,200,3,27,86.5
50,200,200,3,22,89.0
50,200,200,3,25,87.5
50,200,200,3,19,90.5
50,200,200,3,15,92.5
50,200,200,3,28,86.0
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,26,87.0
50,200,200,3,28,86.0
50,200,200,3,19,90.5
50,200,200,3,15,92.5
50,200,200,3,21,89.5
50,200,200,3,20,90.0
50,200,200,3,24,88.0
50,200,200,3,27,86.5
