Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
55,220,180,5,50,77.27272727272727
55,220,180,5,65,70.45454545454545
55,220,180,5,51,76.81818181818181
55,220,180,5,54,75.45454545454545
55,220,180,5,68,69.0909090909091
55,220,180,5,54,75.45454545454545
55,220,180,5,59,73.18181818181817
55,220,180,5,62,71.81818181818181
55,220,180,5,55,75.0
55,220,180,5,61,72.27272727272727
55,220,180,5,51,76.81818181818181
55,220,180,5,63,71.36363636363636
55,220,180,5,69,68.63636363636364
55,220,180,5,56,74.54545454545455
55,220,180,5,62,71.81818181818181
55,220,180,5,49,77.72727272727272
55,220,180,5,49,77.72727272727272
55,220,180,5,60,72.72727272727272
55,220,180,5,59,73.18181818181817
55,220,180,5,54,75.45454545454545
55,220,180,5,59,73.18181818181817
55,220,180,5,53,75.9090909090909
55,220,180,5,66,70.0
55,220,180,5,66,70.0
55,220,180,5,57,74.0909090909091
55,220,180,5,68,69.0909090909091
55,220,180,5,50,77.27272727272727
55,220,180,5,53,75.9090909090909
55,220,180,5,51,76.81818181818181
55,220,180,5,54,75.45454545454545
55,220,180,5,58,73.63636363636364
55,220,180,5,57,74.0909090909091
55,220,180,5,53,75.9090909090909
55,220,180,5,66,70.0
55,220,180,5,52,76.36363636363636
55,220,180,5,63,71.36363636363636
55,220,180,5,56,74.54545454545455
55,220,180,5,72,67.27272727272727
55,220,180,5,61,72.27272727272727
55,220,180,5,60,72.72727272727272
55,220,180,5,62,71.81818181818181
55,220,180,5,64,70.9090909090909
55,220,180,5,60,72.72727272727272
55,220,180,5,62,71.81818181818181
55,220,180,5,48,78.18181818181817
55,220,180,5,55,75.0
55,220,180,5,62,71.81818181818181
55,220,180,5,61,72.27272727272727
55,220,180,5,58,73.63636363636364
55,220,180,5,61,72.27272727272727
55,220,180,5,48,78.18181818181817
55,220,180,5,60,72.72727272727272
55,220,180,5,51,76.81818181818181
55,220,180,5,65,70.45454545454545
55,220,180,5,61,72.27272727272727
55,220,180,5,53,75.9090909090909
55,220,180,5,53,75.9090909090909
55,220,180,5,52,76.36363636363636
55,220,180,5,61,72.27272727272727
55,220,180,5,54,75.45454545454545
55,220,180,5,64,70.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,56,74.54545454545455
55,220,180,5,62,71.81818181818181
55,220,180,5,57,74.0909090909091
55,220,180,5,49,77.72727272727272
55,220,180,5,63,71.36363636363636
55,220,180,5,44,80.0
55,220,180,5,57,74.0909090909091
55,220,180,5,52,76.36363636363636
55,220,180,5,64,70.9090909090909
55,220,180,5,57,74.0909090909091
55,220,180,5,52,76.36363636363636
55,220,180,5,55,75.0
55,220,180,5,54,75.45454545454545
55,220,180,5,53,75.9090909090909
55,220,180,5,61,72.27272727272727
55,220,180,5,60,72.72727272727272
55,220,180,5,62,71.81818181818181
55,220,180,5,58,73.63636363636364
55,220,180,5,57,74.0909090909091
55,220,180,5,59,73.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,55,75.0
55,220,180,5,58,73.63636363636364
55,220,180,5,69,68.63636363636364
55,220,180,5,55,75.0
55,220,180,5,67,69.54545454545455
55,220,180,5,68,69.0909090909091
55,220,180,5,54,75.45454545454545
55,220,180,5,52,76.36363636363636
55,220,180,5,58,73.63636363636364
55,220,180,5,52,76.36363636363636
55,220,180,5,62,71.81818181818181
55,220,180,5,51,76.81818181818181
55,220,180,5,59,73.18181818181817
55,220,180,5,61,72.27272727272727
55,220,180,5,56,74.54545454545455
55,220,180,5,54,75.45454545454545
55,220,180,5,57,74.0909090909091
55,220,180,5,68,69.0909090909091
55,220,180,5,55,75.0
55,220,180,5,65,70.45454545454545
55,220,180,5,62,71.81818181818181
55,220,180,5,59,73.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,48,78.18181818181817
55,220,180,5,48,78.18181818181817
55,220,180,5,53,75.9090909090909
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,49,77.72727272727272
55,220,180,5,65,70.45454545454545
55,220,180,5,57,74.0909090909091
55,220,180,5,54,75.45454545454545
55,220,180,5,50,77.27272727272727
55,220,180,5,62,71.81818181818181
55,220,180,5,65,70.45454545454545
55,220,180,5,62,71.81818181818181
55,220,180,5,67,69.54545454545455
55,220,180,5,62,71.81818181818181
55,220,180,5,64,70.9090909090909
55,220,180,5,64,70.9090909090909
55,220,180,5,55,75.0
55,220,180,5,63,71.36363636363636
55,220,180,5,54,75.45454545454545
55,220,180,5,48,78.18181818181817
55,220,180,5,54,75.45454545454545
55,220,180,5,57,74.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,63,71.36363636363636
55,220,180,5,63,71.36363636363636
55,220,180,5,50,77.27272727272727
55,220,180,5,63,71.36363636363636
55,220,180,5,62,71.81818181818181
55,220,180,5,50,77.27272727272727
55,220,180,5,65,70.45454545454545
55,220,180,5,55,75.0
55,220,180,5,58,73.63636363636364
55,220,180,5,59,73.18181818181817
55,220,180,5,61,72.27272727272727
55,220,180,5,54,75.45454545454545
55,220,180,5,63,71.36363636363636
55,220,180,5,56,74.54545454545455
55,220,180,5,71,67.72727272727272
55,220,180,5,68,69.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,59,73.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,48,78.18181818181817
55,220,180,5,47,78.63636363636364
55,220,180,5,58,73.63636363636364
55,220,180,5,57,74.0909090909091
55,220,180,5,69,68.63636363636364
55,220,180,5,59,73.18181818181817
55,220,180,5,58,73.63636363636364
55,220,180,5,60,72.72727272727272
55,220,180,5,56,74.54545454545455
55,220,180,5,56,74.54545454545455
55,220,180,5,42,80.9090909090909
55,220,180,5,64,70.9090909090909
55,220,180,5,58,73.63636363636364
55,220,180,5,58,73.63636363636364
55,220,180,5,61,72.27272727272727
55,220,180,5,62,71.81818181818181
55,220,180,5,60,72.72727272727272
55,220,180,5,56,74.54545454545455
55,220,180,5,70,68.18181818181817
55,220,180,5,62,71.81818181818181
55,220,180,5,59,73.18181818181817
55,220,180,5,55,75.0
55,220,180,5,58,73.63636363636364
55,220,180,5,58,73.63636363636364
55,220,180,5,46,79.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,53,75.9090909090909
55,220,180,5,55,75.0
55,220,180,5,59,73.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,58,73.63636363636364
55,220,180,5,54,75.45454545454545
55,220,180,5,65,70.45454545454545
55,220,180,5,52,76.36363636363636
55,220,180,5,61,72.27272727272727
55,220,180,5,61,72.27272727272727
55,220,180,5,61,72.27272727272727
55,220,180,5,65,70.45454545454545
55,220,180,5,64,70.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,71,67.72727272727272
55,220,180,5,46,79.0909090909091
55,220,180,5,56,74.54545454545455
55,220,180,5,51,76.81818181818181
55,220,180,5,56,74.54545454545455
55,220,180,5,66,70.0
55,220,180,5,61,72.27272727272727
55,220,180,5,59,73.18181818181817
55,220,180,5,71,67.72727272727272
55,220,180,5,54,75.45454545454545
55,220,180,5,62,71.81818181818181
55,220,180,5,51,76.81818181818181
55,220,180,5,63,71.36363636363636
55,220,180,5,49,77.72727272727272
55,220,180,5,71,67.72727272727272
55,220,180,5,77,65.0
55,220,180,5,64,70.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,59,73.18181818181817
55,220,180,5,50,77.27272727272727
55,220,180,5,58,73.63636363636364
55,220,180,5,62,71.81818181818181
55,220,180,5,66,70.0
55,220,180,5,56,74.54545454545455
55,220,180,5,51,76.81818181818181
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,55,75.0
55,220,180,5,66,70.0
55,220,180,5,60,72.72727272727272
55,220,180,5,52,76.36363636363636
55,220,180,5,62,71.81818181818181
55,220,180,5,50,77.27272727272727
55,220,180,5,56,74.54545454545455
55,220,180,5,61,72.27272727272727
55,220,180,5,45,79.54545454545455
55,220,180,5,57,74.0909090909091
55,220,180,5,53,75.9090909090909
55,220,180,5,61,72.27272727272727
55,220,180,5,60,72.72727272727272
55,220,180,5,63,71.36363636363636
55,220,180,5,58,73.63636363636364
55,220,180,5,56,74.54545454545455
55,220,180,5,68,69.0909090909091
55,220,180,5,53,75.9090909090909
55,220,180,5,58,73.63636363636364
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,65,70.45454545454545
55,220,180,5,57,74.0909090909091
55,220,180,5,63,71.36363636363636
55,220,180,5,54,75.45454545454545
55,220,180,5,61,72.27272727272727
55,220,180,5,51,76.81818181818181
55,220,180,5,75,65.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,53,75.9090909090909
55,220,180,5,59,73.18181818181817
55,220,180,5,58,73.63636363636364
55,220,180,5,65,70.45454545454545
55,220,180,5,52,76.36363636363636
55,220,180,5,68,69.0909090909091
55,220,180,5,62,71.81818181818181
55,220,180,5,53,75.9090909090909
55,220,180,5,56,74.54545454545455
55,220,180,5,62,71.81818181818181
55,220,180,5,52,76.36363636363636
55,220,180,5,64,70.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,58,73.63636363636364
55,220,180,5,58,73.63636363636364
55,220,180,5,64,70.9090909090909
55,220,180,5,60,72.72727272727272
55,220,180,5,68,69.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,66,70.0
55,220,180,5,55,75.0
55,220,180,5,55,75.0
55,220,180,5,56,74.54545454545455
55,220,180,5,48,78.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,54,75.45454545454545
55,220,180,5,57,74.0909090909091
55,220,180,5,55,75.0
55,220,180,5,63,71.36363636363636
55,220,180,5,64,70.9090909090909
55,220,180,5,66,70.0
55,220,180,5,52,76.36363636363636
55,220,180,5,61,72.27272727272727
55,220,180,5,52,76.36363636363636
55,220,180,5,58,73.63636363636364
55,220,180,5,60,72.72727272727272
55,220,180,5,67,69.54545454545455
55,220,180,5,60,72.72727272727272
55,220,180,5,61,72.27272727272727
55,220,180,5,57,74.0909090909091
55,220,180,5,54,75.45454545454545
55,220,180,5,59,73.18181818181817
55,220,180,5,66,70.0
55,220,180,5,61,72.27272727272727
55,220,180,5,58,73.63636363636364
55,220,180,5,59,73.18181818181817
55,220,180,5,58,73.63636363636364
55,220,180,5,57,74.0909090909091
55,220,180,5,50,77.27272727272727
55,220,180,5,57,74.0909090909091
55,220,180,5,53,75.9090909090909
55,220,180,5,47,78.63636363636364
55,220,180,5,51,76.81818181818181
55,220,180,5,56,74.54545454545455
55,220,180,5,52,76.36363636363636
55,220,180,5,57,74.0909090909091
55,220,180,5,56,74.54545454545455
55,220,180,5,66,70.0
55,220,180,5,58,73.63636363636364
55,220,180,5,51,76.81818181818181
55,220,180,5,60,72.72727272727272
55,220,180,5,59,73.18181818181817
55,220,180,5,71,67.72727272727272
55,220,180,5,62,71.81818181818181
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,56,74.54545454545455
55,220,180,5,55,75.0
55,220,180,5,50,77.27272727272727
55,220,180,5,49,77.72727272727272
55,220,180,5,45,79.54545454545455
55,220,180,5,71,67.72727272727272
55,220,180,5,51,76.81818181818181
55,220,180,5,44,80.0
55,220,180,5,58,73.63636363636364
55,220,180,5,67,69.54545454545455
55,220,180,5,49,77.72727272727272
55,220,180,5,54,75.45454545454545
55,220,180,5,59,73.18181818181817
55,220,180,5,46,79.0909090909091
55,220,180,5,53,75.9090909090909
55,220,180,5,53,75.9090909090909
55,220,180,5,64,70.9090909090909
55,220,180,5,51,76.81818181818181
55,220,180,5,64,70.9090909090909
55,220,180,5,53,75.9090909090909
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,54,75.45454545454545
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,57,74.0909090909091
55,220,180,5,60,72.72727272727272
55,220,180,5,57,74.0909090909091
55,220,180,5,58,73.63636363636364
55,220,180,5,49,77.72727272727272
55,220,180,5,54,75.45454545454545
55,220,180,5,63,71.36363636363636
55,220,180,5,66,70.0
55,220,180,5,64,70.9090909090909
55,220,180,5,53,75.9090909090909
55,220,180,5,56,74.54545454545455
55,220,180,5,66,70.0
55,220,180,5,57,74.0909090909091
55,220,180,5,70,68.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,64,70.9090909090909
55,220,180,5,50,77.27272727272727
55,220,180,5,66,70.0
55,220,180,5,53,75.9090909090909
55,220,180,5,67,69.54545454545455
55,220,180,5,52,76.36363636363636
55,220,180,5,54,75.45454545454545
55,220,180,5,67,69.54545454545455
55,220,180,5,59,73.18181818181817
55,220,180,5,58,73.63636363636364
55,220,180,5,58,73.63636363636364
55,220,180,5,48,78.18181818181817
55,220,180,5,48,78.18181818181817
55,220,180,5,57,74.0909090909091
55,220,180,5,57,74.0909090909091
55,220,180,5,58,73.63636363636364
55,220,180,5,50,77.27272727272727
55,220,180,5,64,70.9090909090909
55,220,180,5,56,74.54545454545455
55,220,180,5,55,75.0
55,220,180,5,54,75.45454545454545
55,220,180,5,53,75.9090909090909
55,220,180,5,54,75.45454545454545
55,220,180,5,55,75.0
55,220,180,5,54,75.45454545454545
55,220,180,5,58,73.63636363636364
55,220,180,5,66,70.0
55,220,180,5,63,71.36363636363636
55,220,180,5,64,70.9090909090909
55,220,180,5,61,72.27272727272727
55,220,180,5,65,70.45454545454545
55,220,180,5,55,75.0
55,220,180,5,67,69.54545454545455
55,220,180,5,67,69.54545454545455
55,220,180,5,60,72.72727272727272
55,220,180,5,61,72.27272727272727
55,220,180,5,54,75.45454545454545
55,220,180,5,60,72.72727272727272
55,220,180,5,61,72.27272727272727
55,220,180,5,60,72.72727272727272
55,220,180,5,59,73.18181818181817
55,220,180,5,68,69.0909090909091
55,220,180,5,73,66.81818181818181
55,220,180,5,53,75.9090909090909
55,220,180,5,51,76.81818181818181
55,220,180,5,45,79.54545454545455
55,220,180,5,50,77.27272727272727
55,220,180,5,59,73.18181818181817
55,220,180,5,60,72.72727272727272
55,220,180,5,53,75.9090909090909
55,220,180,5,62,71.81818181818181
55,220,180,5,65,70.45454545454545
55,220,180,5,63,71.36363636363636
55,220,180,5,61,72.27272727272727
55,220,180,5,74,66.36363636363636
55,220,180,5,64,70.9090909090909
55,220,180,5,70,68.18181818181817
55,220,180,5,62,71.81818181818181
55,220,180,5,65,70.45454545454545
55,220,180,5,64,70.9090909090909
55,220,180,5,47,78.63636363636364
55,220,180,5,63,71.36363636363636
55,220,180,5,60,72.72727272727272
55,220,180,5,55,75.0
55,220,180,5,57,74.0909090909091
55,220,180,5,51,76.81818181818181
55,220,180,5,53,75.9090909090909
55,220,180,5,50,77.27272727272727
55,220,180,5,61,72.27272727272727
55,220,180,5,56,74.54545454545455
55,220,180,5,50,77.27272727272727
