Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,32,68.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,18,82.0
25,100,300,5,33,67.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,31,69.0
25,100,300,5,37,63.0
25,100,300,5,25,75.0
25,100,300,5,31,69.0
25,100,300,5,31,69.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,16,84.0
25,100,300,5,29,71.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,28,72.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,30,70.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,25,75.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,30,70.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,19,81.0
25,100,300,5,28,72.0
25,100,300,5,19,81.0
25,100,300,5,21,79.0
25,100,300,5,29,71.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,31,69.0
25,100,300,5,20,80.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,25,75.0
25,100,300,5,16,84.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,33,67.0
25,100,300,5,32,68.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,35,65.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,23,77.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,31,69.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,19,81.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,26,74.0
25,100,300,5,18,82.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,33,67.0
25,100,300,5,30,70.0
25,100,300,5,22,78.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,21,79.0
25,100,300,5,19,81.0
25,100,300,5,22,78.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,19,81.0
25,100,300,5,29,71.0
25,100,300,5,27,73.0
25,100,300,5,20,80.0
25,100,300,5,26,74.0
25,100,300,5,30,70.0
25,100,300,5,19,81.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,21,79.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,27,73.0
25,100,300,5,15,85.0
25,100,300,5,22,78.0
25,100,300,5,29,71.0
25,100,300,5,21,79.0
25,100,300,5,27,73.0
25,100,300,5,25,75.0
25,100,300,5,31,69.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,32,68.0
25,100,300,5,29,71.0
25,100,300,5,34,66.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,30,70.0
25,100,300,5,29,71.0
25,100,300,5,32,68.0
25,100,300,5,22,78.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,30,70.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,23,77.0
25,100,300,5,18,82.0
25,100,300,5,32,68.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,33,67.0
25,100,300,5,35,65.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,16,84.0
25,100,300,5,21,79.0
25,100,300,5,33,67.0
25,100,300,5,29,71.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,27,73.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,21,79.0
25,100,300,5,35,65.0
25,100,300,5,20,80.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,27,73.0
25,100,300,5,35,65.0
25,100,300,5,23,77.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,17,83.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,25,75.0
25,100,300,5,33,67.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,19,81.0
25,100,300,5,22,78.0
25,100,300,5,30,70.0
25,100,300,5,20,80.0
25,100,300,5,31,69.0
25,100,300,5,21,79.0
25,100,300,5,30,70.0
25,100,300,5,29,71.0
25,100,300,5,17,83.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,22,78.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,25,75.0
25,100,300,5,23,77.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,18,82.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,20,80.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,15,85.0
25,100,300,5,29,71.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,20,80.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,33,67.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,20,80.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,21,79.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,19,81.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,20,80.0
25,100,300,5,26,74.0
25,100,300,5,34,66.0
25,100,300,5,33,67.0
25,100,300,5,33,67.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,33,67.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,16,84.0
25,100,300,5,28,72.0
25,100,300,5,18,82.0
25,100,300,5,22,78.0
25,100,300,5,37,63.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,33,67.0
25,100,300,5,23,77.0
25,100,300,5,18,82.0
25,100,300,5,29,71.0
25,100,300,5,21,79.0
25,100,300,5,28,72.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,17,83.0
25,100,300,5,26,74.0
25,100,300,5,33,67.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,30,70.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,19,81.0
25,100,300,5,20,80.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,32,68.0
25,100,300,5,29,71.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,32,68.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,32,68.0
25,100,300,5,20,80.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,21,79.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,31,69.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,21,79.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,19,81.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,23,77.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,33,67.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,34,66.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,28,72.0
25,100,300,5,31,69.0
25,100,300,5,34,66.0
25,100,300,5,25,75.0
25,100,300,5,31,69.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,29,71.0
25,100,300,5,31,69.0
25,100,300,5,27,73.0
25,100,300,5,32,68.0
25,100,300,5,19,81.0
25,100,300,5,22,78.0
25,100,300,5,18,82.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,22,78.0
25,100,300,5,18,82.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,24,76.0
25,100,300,5,31,69.0
25,100,300,5,29,71.0
25,100,300,5,17,83.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,33,67.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,20,80.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,32,68.0
25,100,300,5,19,81.0
25,100,300,5,21,79.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,29,71.0
25,100,300,5,21,79.0
25,100,300,5,20,80.0
25,100,300,5,29,71.0
25,100,300,5,26,74.0
25,100,300,5,33,67.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,30,70.0
25,100,300,5,19,81.0
25,100,300,5,25,75.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,22,78.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,28,72.0
25,100,300,5,24,76.0
25,100,300,5,32,68.0
25,100,300,5,26,74.0
25,100,300,5,27,73.0
25,100,300,5,35,65.0
25,100,300,5,13,87.0
25,100,300,5,19,81.0
25,100,300,5,25,75.0
25,100,300,5,29,71.0
25,100,300,5,18,82.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,33,67.0
25,100,300,5,31,69.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,32,68.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,21,79.0
25,100,300,5,32,68.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,23,77.0
25,100,300,5,25,75.0
25,100,300,5,23,77.0
25,100,300,5,16,84.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,21,79.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,38,62.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,26,74.0
25,100,300,5,20,80.0
25,100,300,5,29,71.0
25,100,300,5,27,73.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,21,79.0
25,100,300,5,29,71.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,19,81.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,34,66.0
25,100,300,5,31,69.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,19,81.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,22,78.0
25,100,300,5,30,70.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,32,68.0
25,100,300,5,26,74.0
25,100,300,5,32,68.0
25,100,300,5,25,75.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,23,77.0
25,100,300,5,20,80.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,23,77.0
25,100,300,5,30,70.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,29,71.0
25,100,300,5,30,70.0
25,100,300,5,21,79.0
25,100,300,5,31,69.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,34,66.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,17,83.0
25,100,300,5,22,78.0
25,100,300,5,21,79.0
25,100,300,5,28,72.0
25,100,300,5,28,72.0
25,100,300,5,32,68.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,21,79.0
25,100,300,5,21,79.0
25,100,300,5,26,74.0
25,100,300,5,30,70.0
25,100,300,5,19,81.0
25,100,300,5,24,76.0
25,100,300,5,22,78.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,32,68.0
25,100,300,5,21,79.0
25,100,300,5,24,76.0
25,100,300,5,34,66.0
25,100,300,5,24,76.0
25,100,300,5,15,85.0
25,100,300,5,32,68.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,28,72.0
25,100,300,5,30,70.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,27,73.0
25,100,300,5,29,71.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,28,72.0
25,100,300,5,25,75.0
25,100,300,5,30,70.0
25,100,300,5,22,78.0
25,100,300,5,31,69.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,19,81.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,28,72.0
25,100,300,5,19,81.0
25,100,300,5,20,80.0
25,100,300,5,27,73.0
25,100,300,5,25,75.0
25,100,300,5,18,82.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,33,67.0
25,100,300,5,23,77.0
25,100,300,5,22,78.0
25,100,300,5,29,71.0
25,100,300,5,32,68.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,30,70.0
25,100,300,5,19,81.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,19,81.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,16,84.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,21,79.0
25,100,300,5,26,74.0
25,100,300,5,17,83.0
25,100,300,5,30,70.0
25,100,300,5,33,67.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,14,86.0
25,100,300,5,28,72.0
25,100,300,5,28,72.0
25,100,300,5,23,77.0
25,100,300,5,21,79.0
25,100,300,5,23,77.0
25,100,300,5,19,81.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,35,65.0
25,100,300,5,22,78.0
25,100,300,5,26,74.0
25,100,300,5,29,71.0
25,100,300,5,20,80.0
25,100,300,5,23,77.0
25,100,300,5,29,71.0
25,100,300,5,21,79.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,31,69.0
25,100,300,5,20,80.0
25,100,300,5,31,69.0
25,100,300,5,23,77.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,22,78.0
25,100,300,5,18,82.0
25,100,300,5,24,76.0
25,100,300,5,30,70.0
25,100,300,5,30,70.0
25,100,300,5,27,73.0
25,100,300,5,17,83.0
25,100,300,5,19,81.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,32,68.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,28,72.0
25,100,300,5,26,74.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,24,76.0
25,100,300,5,35,65.0
25,100,300,5,19,81.0
25,100,300,5,26,74.0
25,100,300,5,32,68.0
25,100,300,5,15,85.0
25,100,300,5,28,72.0
25,100,300,5,22,78.0
25,100,300,5,28,72.0
25,100,300,5,27,73.0
25,100,300,5,27,73.0
25,100,300,5,20,80.0
25,100,300,5,29,71.0
25,100,300,5,29,71.0
25,100,300,5,24,76.0
25,100,300,5,27,73.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,26,74.0
25,100,300,5,23,77.0
25,100,300,5,31,69.0
25,100,300,5,34,66.0
25,100,300,5,25,75.0
25,100,300,5,27,73.0
25,100,300,5,23,77.0
25,100,300,5,24,76.0
25,100,300,5,18,82.0
25,100,300,5,18,82.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,20,80.0
25,100,300,5,22,78.0
25,100,300,5,25,75.0
25,100,300,5,22,78.0
25,100,300,5,27,73.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,31,69.0
25,100,300,5,25,75.0
25,100,300,5,24,76.0
25,100,300,5,25,75.0
25,100,300,5,20,80.0
25,100,300,5,21,79.0
25,100,300,5,22,78.0
25,100,300,5,33,67.0
25,100,300,5,21,79.0
25,100,300,5,19,81.0
25,100,300,5,19,81.0
25,100,300,5,21,79.0
25,100,300,5,31,69.0
25,100,300,5,27,73.0
25,100,300,5,28,72.0
25,100,300,5,29,71.0
25,100,300,5,32,68.0
25,100,300,5,26,74.0
25,100,300,5,33,67.0
25,100,300,5,24,76.0
25,100,300,5,24,76.0
25,100,300,5,26,74.0
25,100,300,5,25,75.0
25,100,300,5,25,75.0
25,100,300,5,23,77.0
25,100,300,5,31,69.0
