Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,5,95.83333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,4,96.66666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,4,96.66666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,4,96.66666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,4,96.66666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,3,97.5
30,120,280,3,0,100.0
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,3,97.5
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,1,99.16666666666667
30,120,280,3,2,98.33333333333334
30,120,280,3,1,99.16666666666667
30,120,280,3,0,100.0
